"k","b1","b2","b3","b4"
0.8760247079961732,"-1.5681900222830336e-15","-2.65898414397725e-14","2.5923707624997405e-14","1.5536617131717279e-15"
0.8804835285180977,"-1.0547118733938987e-15","-1.2212453270876722e-15","2.9976021664879227e-15","1.1121745885356304e-15"
0.8849423490400223,"-1.0547118733938987e-15","4.996003610813204e-16","-2.7755575615628914e-16","1.0562297564353784e-15"
0.889401169561947,"-1.0824674490095276e-15","-3.219646771412954e-15","0.0","9.448279832124928e-16"
0.8938599900838716,"-8.187894806610529e-16","-1.6653345369377348e-16","-2.609024107869118e-15","1.0556876553491357e-15"
0.8983188106057962,"-9.992007221626409e-16","2.7755575615628914e-15","1.0547118733938987e-15","9.451803489185506e-16"
0.9027776311277208,"-8.743006318923108e-16","-7.771561172376096e-16","1.2212453270876722e-15","1.2777593653284791e-15"
0.9072364516496454,"-7.494005416219807e-16","1.6653345369377348e-16","3.885780586188048e-16","6.678143281424465e-16"
0.91169527217157,"-1.0824674490095276e-15","1.6653345369377348e-16","-8.326672684688674e-16","2.0536686500677304e-15"
0.9161540926934946,"-3.802513859341161e-15","-3.608224830031759e-15","4.496403249731884e-15","1.388646142519434e-15"
0.9206129132154192,"-7.771561172376096e-16","1.6653345369377348e-16","-9.992007221626409e-16","5.008471935796788e-16"
0.9250717337373437,"-5.88418203051333e-15","1.5543122344752192e-15","2.914335439641036e-15","7.783758446816558e-16"
0.9295305542592683,"-4.440892098500626e-16","1.6653345369377348e-16","-7.216449660063518e-16","1.2762143772326873e-15"
0.9339893747811929,"-2.220446049250313e-16","1.6653345369377348e-16","-7.771561172376096e-16","1.2214621675221693e-15"
0.9384481953031175,"-1.1102230246251565e-16","1.6653345369377348e-16","-8.326672684688674e-16","9.448279832124928e-16"
0.9429070158250421,"-3.3306690738754696e-16","6.106226635438361e-16","-9.298117831235686e-16","1.277542524893982e-15"
0.9473658363469667,"-2.220446049250313e-16","6.106226635438361e-16","-1.1796119636642288e-15","1.1114698571235149e-15"
0.9518246568688913,"-3.885780586188048e-16","-1.6653345369377348e-16","-1.0269562977782698e-15","9.432016799537646e-16"
0.9562834773908159,"-2.7755575615628914e-16","-1.6653345369377348e-16","-1.0408340855860843e-15","1.5556403821365139e-15"
0.9607422979127405,"-5.551115123125783e-17","-4.440892098500626e-16","-1.0408340855860843e-15","6.101889826748419e-16"
